"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-06-01","2004-06-30",2004,1605,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-07-01","2004-07-31",2004,2530,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-08-01","2004-08-31",2004,1731,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-09-01","2004-09-30",2004,1291,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-10-01","2004-10-31",2004,714,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-11-01","2004-11-30",2004,409,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2004-12-01","2004-12-31",2004,214,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-01-01","2005-01-31",2005,162,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-02-01","2005-02-28",2005,115,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-03-01","2005-03-31",2005,180,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-04-01","2005-04-30",2005,195,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-05-01","2005-05-31",2005,552,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-06-01","2005-06-30",2005,1083,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-07-01","2005-07-31",2005,2402,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-08-01","2005-08-31",2005,1850,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-09-01","2005-09-30",2005,1162,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-10-01","2005-10-31",2005,729,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-11-01","2005-11-30",2005,426,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2005-12-01","2005-12-31",2005,186,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2006-01-01","2006-12-31",2006,16669,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2007-01-01","2007-12-31",2007,39851,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-01-01","2008-01-31",2008,152,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-02-01","2008-02-29",2008,89,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-03-01","2008-03-31",2008,145,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-04-01","2008-04-30",2008,330,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-05-01","2008-05-31",2008,786,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-06-01","2008-06-30",2008,1688,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-07-01","2008-07-31",2008,1594,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-08-01","2008-08-31",2008,1421,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-09-01","2008-09-30",2008,1379,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-10-01","2008-10-31",2008,1167,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-11-01","2008-11-30",2008,785,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2008-12-01","2008-12-31",2008,287,"Total","Admin0","Month","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2009-01-01","2009-12-31",2009,11699,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2010-01-01","2010-12-31",2010,12500,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-01","2011-12-31",2011,15980,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-02","2011-01-08",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-09","2011-01-15",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-16","2011-01-22",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-23","2011-01-29",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-01-30","2011-02-05",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-02-06","2011-02-12",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-02-13","2011-02-19",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-02-20","2011-02-26",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-02-27","2011-03-05",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-03-06","2011-03-12",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-03-13","2011-03-19",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-03-20","2011-03-26",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-03-27","2011-04-02",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-04-03","2011-04-09",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-04-10","2011-04-16",2011,0,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-04-17","2011-04-23",2011,48,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-04-24","2011-04-30",2011,76,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-05-01","2011-05-07",2011,93,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-05-08","2011-05-14",2011,113,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-05-15","2011-05-21",2011,176,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-05-22","2011-05-28",2011,239,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-05-29","2011-06-04",2011,373,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-06-05","2011-06-11",2011,444,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-06-12","2011-06-18",2011,589,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-06-19","2011-06-25",2011,646,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-06-26","2011-07-02",2011,669,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-07-03","2011-07-09",2011,740,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-07-10","2011-07-16",2011,834,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-07-17","2011-07-23",2011,852,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-07-24","2011-07-30",2011,806,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-07-31","2011-08-06",2011,817,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-08-07","2011-08-13",2011,809,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-08-14","2011-08-20",2011,763,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-08-21","2011-08-27",2011,706,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-08-28","2011-09-03",2011,763,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-09-04","2011-09-10",2011,732,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-09-11","2011-09-17",2011,621,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-09-18","2011-09-24",2011,558,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-09-25","2011-10-01",2011,398,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-10-02","2011-10-08",2011,336,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-10-09","2011-10-15",2011,316,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-10-16","2011-10-22",2011,316,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-10-23","2011-10-29",2011,264,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-10-30","2011-11-05",2011,247,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-11-06","2011-11-12",2011,199,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-11-13","2011-11-19",2011,139,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-11-20","2011-11-26",2011,147,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-11-27","2011-12-03",2011,107,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-12-04","2011-12-10",2011,102,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-12-11","2011-12-17",2011,96,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-12-18","2011-12-24",2011,93,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2011-12-25","2011-12-31",2011,130,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-01-01","2012-01-07",2012,5,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-01-08","2012-01-14",2012,62,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-01-15","2012-01-21",2012,76,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-01-22","2012-01-28",2012,65,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-01-29","2012-02-04",2012,70,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-02-05","2012-02-11",2012,70,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-02-12","2012-02-18",2012,56,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-02-19","2012-02-25",2012,82,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-02-26","2012-03-03",2012,119,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-03-04","2012-03-10",2012,130,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-03-11","2012-03-17",2012,150,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-03-18","2012-03-24",2012,176,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-03-25","2012-03-31",2012,213,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-04-01","2012-04-07",2012,187,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-04-08","2012-04-14",2012,256,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-04-15","2012-04-21",2012,267,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-04-22","2012-04-28",2012,355,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-04-29","2012-05-05",2012,478,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-05-06","2012-05-12",2012,558,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-05-13","2012-05-19",2012,746,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-05-20","2012-05-26",2012,832,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-05-27","2012-06-02",2012,1159,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-06-03","2012-06-09",2012,1367,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-06-10","2012-06-16",2012,1707,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-06-17","2012-06-23",2012,2069,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-06-24","2012-06-30",2012,2371,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-07-01","2012-07-07",2012,2451,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-07-08","2012-07-14",2012,2405,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-07-15","2012-07-21",2012,2006,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-07-22","2012-07-28",2012,1969,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-07-29","2012-08-04",2012,1892,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-08-05","2012-08-11",2012,1955,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-08-12","2012-08-18",2012,1667,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-08-19","2012-08-25",2012,1633,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-08-26","2012-09-01",2012,1644,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-09-02","2012-09-08",2012,1496,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-09-09","2012-09-15",2012,1296,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-09-16","2012-09-22",2012,1023,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-09-23","2012-09-29",2012,1005,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-09-30","2012-10-06",2012,954,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-10-07","2012-10-13",2012,863,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-10-14","2012-10-20",2012,760,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-10-21","2012-10-27",2012,569,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-10-28","2012-11-03",2012,546,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-11-04","2012-11-10",2012,452,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-11-11","2012-11-17",2012,381,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-11-18","2012-11-24",2012,358,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-11-25","2012-12-01",2012,296,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-12-02","2012-12-08",2012,256,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-12-09","2012-12-15",2012,256,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-12-16","2012-12-22",2012,219,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-12-23","2012-12-29",2012,210,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2012-12-30","2013-01-05",2012,164,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-01-01","2013-12-31",2013,17533,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-01-06","2013-01-12",2013,153,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-01-13","2013-01-19",2013,133,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-01-20","2013-01-26",2013,102,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-01-27","2013-02-02",2013,68,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-02-03","2013-02-09",2013,85,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-02-10","2013-02-16",2013,88,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-02-17","2013-02-23",2013,116,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-02-24","2013-03-02",2013,113,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2013-03-03","2013-03-09",2013,113,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
